"","condition","time","4-hydroxy-benzoic acid","4-Hydroxycinnamic acid","Alanine","Arabinose","Arabitol","Ascorbic acid","Asparagine","Aspartate","Benzoic acid","beta-alanine","Citramalate","Citric acid","Citrulline/Arginine","Dehydroascorbic acid","Dehydroascorbic acid dimer","Docosanoic acid","Erythritol","Ethanolamine","Fructose","Fucose","Fumaric acid","GABA","Galactinol","Galactose","Gluconic acid","Glucose","Glutamate","Glutamine","Glycerol","Glycine","Glycolic acid","Hexacosanoic acid","Hydroxyproline","Indole-3-acetonitrile","Isoleucine","Itaconic acid","Lactic acid","Leucine","Lysine","Maleic acid","Malic acid","Maltose","Mannitol","Methionine","myo-inositol","Nicotinic acid","O-acetyl-serine","Octacosanoic acid","Octadecanoic acid","Ornithine","Palmitic acid","Phenylalanine","Proline","Putrescine","Pyruvic acid","Raffinose","Serine","Shikimate","Similar to 1,6 anhydro-beta-D-glucose","Similar to 2 Oxoglutaric acid","Similar to Adenine","Similar to Uridine 5 diphosphoglucose disodium salt","Similar.to.Adenine..2TMS.","Similar.to.Spermidine..5TMS.","Similar.to.Tetradecanoic.acid..1TMS.","Similar.to.Uric.acid..4TMS.","Sinapic acid","Succinic acid","Sucrose","Tetracosanoic acid","Threonic acid","Threonine","Trehalose","Tyrosine","Unknown 01","Unknown 02","Unknown 03","Unknown 04","Unknown 06","Unknown 07","Unknown 08","Unknown 11  (simiar to ribulose- 5-phosphate)","Unknown 12","Unknown 13","Unknown 15","Unknown 16","Unknown 17","Unknown 18","Unknown 19","Unknown 20","Uracil","Valine"
"21-HL_340","21-HL","340",-0.0399826174653523,-0.177337825154547,0.386994834693852,-0.131840054125344,-0.295593578263517,0.449957483628003,-0.742587012514868,-0.347398782403481,-0.0560948711024588,-0.158429362604483,0.188189896292896,0.0157829972409275,0.351628329102782,-0.392108900967217,0.0205318331313526,0.0323359821196901,-0.0877333719335504,0.0763310551341501,0.662357434258663,0.0763310551341501,0.130052249189737,-0.448771114434012,1.24650943212654,0.12344548276244,-0.215914857265243,1.2904244038653,-0.0928529480685435,1.17908635346512,-0.598015362393063,5.11135131919814,0.832687516439532,0.370350302723549,0.0922074380970886,0.0944612973914402,-0.00337022188514241,-0.00578235259400611,-0.618311388406735,-0.18825497933718,-0.46527432620196,0.582716561140195,0.390667685559667,-0.227129022091666,-0.196497403438003,0.573051305868612,-0.0203404482841755,-0.139765518339447,-0.182497534933571,0.89736952002622,0.405266292704855,-0.0130430374755989,0.297876155046095,0.787432464516868,1.17696099208944,0.147523792308788,-0.0179038744219608,1.26518269615318,0.0276259059775613,0.349742699451405,-0.249822294406943,-0.177337825154547,-0.0573916638883367,-0.0724827538015237,-0.0573916638883367,0.034685266209719,0.0854246562526777,-0.210340294529949,-0.0624045078507195,-0.368973346574436,0.219504142011621,0.0763310551341501,-0.783389931257558,0.1583370271671,0.0786098346963662,0.254190886668665,0.209141397838592,-0.873027143742234,-0.742587012514868,-0.320125852253377,-0.475267635895226,-0.608232280044003,-0.505669733448303,-0.353530092273191,-0.129207878534966,-0.202018631152166,-0.180059378576025,-0.126580496565143,-0.18825497933718,0.520380339565067,0.0252650888235365,0.550243998709518,-0.481968507397831,0.219504142011621
"21-HL_360","21-HL","360",0.278183042268243,0.186077913715622,0.405266292704855,-0.284545872884282,-0.0826318990051447,0.491596594410448,-0.341293419754293,-0.422752464406849,0.101201825340203,-0.161115446122722,0.127853353716215,-0.0649174766813385,0.381467966585142,0.0510240030244666,-0.193744693118259,0.50351835424252,-0.158429362604483,-0.0252259762881735,0.357270475679559,-0.108321592051636,0.200797273705855,-0.572036326276886,0.84478735007906,0.0370307309449667,-0.196497403438003,0.888304895208487,-0.335213785637587,1.04800362418851,1.15120939288489,5.34557379155796,0.880489626687819,0.349742699451405,0.250153114537061,0.364759176848688,-0.0902908890736066,0.256205542827493,0.0393723887239317,-0.10056653821849,-0.529766846479031,0.832687516439532,0.313439359271037,-0.378319276737761,-0.0106187468011433,0.522055749160964,-0.0130430374755989,0.0440443327060212,-0.402726676922659,0.130052249189737,0.0648828515848541,-0.113514884343765,0.103441687676302,0.759297894264262,1.53489164389208,0.204975368259038,0.0556584273145413,0.975845462657334,-0.0130430374755989,0.330749599426866,-0.235597223126943,-0.505669733448303,0.105678077894537,-0.0649174766813384,0.105678077894537,0.0989584800881688,0.0510240030244666,-0.199255376063222,-0.232768962976124,-0.522840788813359,0.383312609517551,0.462226862991297,-0.505669733448303,0.258217389536018,-0.103146927103293,0.190298791626595,0.138814468902282,-0.664288089679538,-0.403541860441014,-0.461958546666336,-0.730567822968055,-0.783389931257558,-0.641603738043346,-0.438959049582232,-0.227129022091666,-0.0624045078507195,-0.238431038693137,-0.18825497933718,-0.235597223126943,0.0276259059775613,-0.287477585010582,0.173340676410745,-0.0573916638883367,0.130052249189737
"21-HL_40","21-HL","40",-0.171284961676966,-0.269976015252641,0.107911006742842,-0.276485472135944,-0.482516996802508,0.1583370271671,-0.522840788813359,-0.509087633746029,-0.01547140876244,-0.730567822968055,-0.0276749584428483,-0.0301281048269634,0.169069817634883,-0.403919973796958,-0.0301281048269634,-0.000962117435383687,-0.360248858038236,-0.232768962976124,1.17908635346512,-0.0573916638883367,-0.232768962976124,-0.795859283219775,0.347854602020694,0.0786098346963662,0.0323359821196901,0.881795115005015,-0.103146927103293,0.533729452070649,0.217437539393683,2.7868054329789,0.915329676013009,0.171229556602191,-0.01547140876244,0.662357434258663,-0.0674348303838902,-0.265304245266736,-0.155748270881571,-0.227129022091666,-0.353530092273191,0.864730922314751,-0.121340043869263,0.00623817221121988,0.192404608729256,0.190298791626594,0.110140484919323,-0.300894455487728,-0.0724827538015235,0.0487011961454758,0.213295431923344,-0.196497403438002,-0.0130430374755989,0.386994834693852,0.58111017522555,-0.0573916638883367,0.351628329102782,1.16371308431676,-0.241270431542137,0.366625294093598,0.15618085423416,0.0370307309449667,-0.256437590178092,0.198703680186672,-0.250852381103315,0.336473830085142,-0.0877333719335504,-0.0573916638883367,0.0740486704769937,-0.0800879113226919,0.0989584800881688,0.0838242916074492,0.119024103142274,-0.0301281048269633,0.235931248507409,-0.42597924956077,-0.122163573419248,0.620742791682413,0.520380339565067,0.14535138557262,1.23633953916837,1.42903564531984,1.23531859578072,-0.10573193951482,0.034685266209719,-0.0800879113226917,0.0989584800881688,0.1583370271671,0.1583370271671,0.680474395327942,0.22568624706149,1.03867029038537,-0.543719518489275,-0.118726938570751
"21-HL_60","21-HL","60",0.0533430760859361,-0.171910072172629,0.217437539393683,-0.00337022188514225,-0.235597223126943,0.246104009883917,-0.161115446122722,-0.502259911390907,0.034685266209719,-0.645359780365112,-0.0523961774536436,-0.113514884343765,0.345964030342872,0.0463746434063252,-0.0350469470992008,0.188189896292896,-0.190997225060914,-0.110915901401851,1.39835037034596,0.0740486704769937,-0.118726938570751,-0.362776193399044,0.116808321657889,0.233888060174277,-0.017903874421961,0.708702260902442,-0.332183549192972,0.338376870910994,0.130052249189737,3.48984260968282,0.824564212089827,0.0440443327060212,0.0110184782444637,0.756454023757566,0.154021453979355,-0.18825497933718,-0.0523961774536436,-0.0499049058263139,-0.150400988848548,-0.118726938570751,-0.0699565842874268,-0.353530092273191,0.132247798298439,0.456981329249011,0.15618085423416,0.0323359821196901,-0.281620106233825,0.0205318331313526,-0.0203404482841755,-0.0276749584428483,-0.147734761808246,0.675966439235719,0.701327257412941,-0.299264374763031,0.258217389536018,-0.158429362604483,-0.171910072172629,0.456981329249011,0.0899500521868504,-0.163806540058933,-0.044935231463649,0.209141397838592,-0.044935231463649,0.215367972203479,-0.0252259762881735,-0.215914857265243,0.041710251884837,-0.174621396107069,0.24000896473507,0.0252650888235365,0.00144197417390632,0.147523792308788,-0.0301281048269634,-0.199255376063222,-0.544555843720059,0.349742699451405,0.204975368259038,-0.0724827538015237,1.05958601652789,0.939351969500995,0.786038690820512,0.0252650888235365,0.0440443327060212,0.0740486704769937,0.132247798298439,0.154021453979355,0.0899500521868504,-0.0325854296262875,-0.0573916638883367,0.403449525003632,-0.416320465162317,0.143175702697771
"21-HL_80","21-HL","80",0.00144197417390632,-0.0624045078507195,0.309564269536238,0.00144197417390632,-0.166502663140165,-0.155748270881571,-0.0902908890736066,-0.547228873274641,-0.0877333719335504,-0.56846618082496,-0.0573916638883367,-0.296308637115987,0.330749599426866,-0.201785661893454,0.112366523072563,0.0944612973914402,-0.0276749584428483,-0.456894019251746,1.89891775309295,0.136628898054224,-0.121340043869263,-0.478614181216009,-0.0364582673904145,0.202887833470143,0.0323359821196901,1.41287183206073,-0.196497403438002,0.589124277829244,-0.155748270881571,3.99723218116377,1.10500752476097,0.334568275666133,0.0854246562526777,0.401630466584741,-0.0424567992428948,-0.171910072172629,-0.155748270881571,-0.229946236501606,-0.293358942690592,0.617611941840643,-0.169203834198658,0.041710251884837,0.200797273705855,0.533729452070649,0.0463746434063252,-0.0375126715771904,0.134440011212104,0.252173413202027,-0.153072152434976,-0.0203404482841754,-0.204787188979131,0.668421735078918,0.723340120251171,0.00623817221121988,0.262232685868239,-0.657641992539271,-0.0649174766813385,0.576280257621355,0.1583370271671,-0.147734761808247,-0.0826318990051447,0.270229907237998,-0.0826318990051447,0.276198865032242,-0.199255376063222,0.0989584800881688,0.00384206629439404,-0.110915901401851,0.0808850205343943,0.295918896516495,-0.103146927103293,0.0487011961454758,0.288063200325316,-0.213124883390736,-0.317127108623541,0.416119115004295,0.23184197411172,0.237971547307215,0.948102421148481,1.10165007609443,0.671444353073089,-0.0499049058263139,0.069473040124243,-0.0573916638883367,0.0440443327060212,0.0134027046024882,-0.0252259762881735,0.258217389536018,0.636295928956651,0.173340676410745,-0.409917014610242,0.173340676410745
"21-L_0","21-L","0",-0.718647939344109,-0.626676599797899,-0.308168095931897,0.0899500521868501,-0.00337022188514241,0.0533430760859361,-0.150400988848548,-0.0203404482841755,-0.0227811442492891,-0.812654525762753,0.0463746434063252,0.237971547307215,-0.0598959086429453,-0.549080118046167,0.0205318331313526,-0.522840788813359,0.0579700686373299,0.22568624706149,1.35106289894039,0.177598929327733,-0.113514884343765,-0.163806540058933,0.349742699451405,0.39250061051831,0.248129982750056,0.721882999593127,0.151858816727005,0.288063200325316,0.590721770009841,0.340277404766254,-0.207986048389916,-0.634120863172008,0.112366523072563,0.266236837872138,-0.359687570851587,-0.816884065704701,0.276198865032242,-0.471928835421265,-0.241270431542137,0.50182126542091,-0.126580496565143,0.213295431923344,-0.372094380891139,0.282143228781498,0.162639729553787,-0.329159664118438,-0.10573193951482,-0.38458370273713,-0.0598959086429453,-0.00337022188514225,-0.281620106233825,-0.01547140876244,0.105678077894537,0.0989584800881688,0.140996733788031,4.73150911478991,-0.0375126715771904,0.379620962055708,0.209141397838592,-0.0325854296262875,-0.372081934376771,0.12344548276244,-0.372081934376771,0.288063200325316,-0.278700260993305,0.00144197417390632,0.0134027046024882,-0.0252259762881735,0.1583370271671,-0.671929500769015,0.0786131947422515,0.0556584273145413,0.340277404766254,-0.630393929968162,-0.502259911390907,0.62854031926276,0.341783642081909,0.55352434355365,0.659315697856988,0.573051305868612,0.49501287599944,-0.0474179287565815,0.121236486708621,-0.0928529480685435,0.200797273705855,0.175471373948955,0.211219909998848,0.929286029200705,0.563320861782021,1.09716128889856,-1.0862010350493,-0.269976015252641
"21-L_100","21-L","100",0.0299828662157143,-0.0548917584960722,-0.350461180158946,-0.0350469470992008,-0.0624045078507195,-0.0523961774536436,0.169069817634883,0.069473040124243,-0.0424567992428948,-0.249822294406943,0.0229004021100788,-0.044935231463649,0.177598929327733,-0.0691112739502196,0.198703680186672,0.171206827418142,-0.00819852304803063,-0.00819852304803079,0.262232685868239,0.00384206629439404,-0.0649174766813384,0.0510240030244666,0.202887833470143,0.041710251884837,0.0157829972409275,0.311503115468269,-0.0851803805738444,0.0876891286072282,-0.01547140876244,0.689448268596682,0.116808321657888,0.319232547516718,0.0276259059775613,0.592317495248168,-0.326142103844744,-0.0449352314636488,0.0229004021100788,-0.45205668870965,-0.166502663140165,-0.166502663140165,-0.116118557746519,0.00144197417390632,-0.155748270881571,0.250153114537061,-0.0106187468011433,-0.0449352314636488,0.23184197411172,0.291996395348414,-0.0877333719335502,-0.0902908890736066,-0.123957890787682,-0.227129022091666,0.555161723187914,0.060278011924109,0.39250061051831,0.00623817221121988,0.132247798298439,0.114589131801933,-0.0424567992428948,0.282143228781498,-0.238431038693137,0.00863030514344006,-0.238431038693137,-0.162476568965129,0.00623817221121988,0.319232547516718,-0.0548917584960722,-0.089652159541421,-0.0179038744219608,0.200797273705855,0.0922074380970886,0.0487011961454755,0.338376870910994,-0.509087633746029,-0.377022680133936,0.366625294093598,-0.121340043869263,0.186077913715622,0.846125533127317,1.0870101600289,0.704281784435486,-0.0877333719335504,0.0717626693000913,-0.103146927103293,0.0625822689878106,0.0533430760859361,0.136628898054224,-0.108321592051636,-0.103146927103293,0.969135137114184,-0.491270851957135,-0.182786075741673
"21-L_120","21-L","120",0.123003954054819,0.0989584800881688,-0.284545872884282,0.00432160595009347,-0.0335695326937018,-0.118726938570751,0.0271540515037266,0.120351940365222,-0.078563669193702,-0.226003674888827,0.0100636833446975,-0.281035664240461,0.146655222119465,0.0908534304511135,0.0299828662157143,0.295135249000818,0.0468402542029724,0.0440443327060212,1.02219023963407,0.195347598322219,-0.128156351490682,0.112366523072563,0.418999465431266,0.215367972203479,0.0243196791954129,0.965691949224704,-0.109358756036556,-0.0130430374755989,0.247319934979819,0.73725410432433,0.283329168051641,0.177598929327733,-0.202571917847687,-0.00433459026389113,-0.545824106814198,0.205392512989685,0.0662614422687213,-0.42081985187285,-0.367731784500487,-0.150400988848548,-0.147202107181229,-0.0664273617389761,0.453122446595813,0.309176187478514,-0.0755200076409775,-0.00144341686966872,0.215367972203479,0.00719550140420377,-0.156820109742826,-0.134477040860036,-0.121863233373052,-0.215914857265243,-0.189351252217354,-0.0394882898809754,0.408168370708106,0.15704371014558,0.0989584800881688,0.271425676092934,-0.0846703239869904,0.259423152281415,-0.109358756036556,-0.00433459026389113,-0.109358756036556,-0.428565884123491,0.0745054363636298,-0.096961729887088,0.12565110166152,0.0799753767205959,0.0214797274104514,0.257010618206024,0.276198865032242,-0.140825544133565,0.242450073677701,-0.753895990116083,-0.106249498279434,0.682573297347578,0.190298791626594,0.244887059123534,1.08882003329859,1.49210955265261,1.25156762060825,-0.195946441032647,0.133563525741106,-0.0200737523869283,0.0579700686373299,0.063502942306158,0.0524158941511385,-0.401634794676355,-0.416962376203336,-0.109358756036556,-0.112474729258413,-0.267079617891743
"21-L_140","21-L","140",0.0132024300497851,0.0356859662746326,-0.207561069935362,-0.0775484017057158,-0.153072152434976,0.164786278143339,-0.224412727265183,0.0323359821196901,0.069473040124243,-0.108321592051636,-0.0375126715771904,-0.202018631152166,0.110140484919323,0.127993050581234,0.0181593691188401,0.423309237242387,0.169069817634883,0.0533430760859361,0.309564269536238,0.00863030514344006,-0.0106187468011435,0.114589131801933,0.523729215351257,0.119024103142274,-0.0747113174540335,0.355392210812137,-0.0902908890736066,-0.158429362604483,0.096711641071677,0.581556284385124,0.242043508917821,0.390667685559667,0.107911006742842,0.3440709779247,-0.190997225060914,0.219504142011621,-0.01547140876244,-0.174621396107069,-0.0301281048269633,-0.0130430374755989,-0.108321592051636,-0.249822294406943,0.435806364373416,0.0131796260082803,0.0487011961454755,0.0510240030244666,-0.0227811442492891,0.0181593691188401,0.154021453979355,-0.163806540058933,0.0134027046024882,-0.190997225060914,0.37591984396404,-0.0523961774536436,0.276198865032242,1.06073915785768,0.12565110166152,0.136628898054224,0.0440443327060212,0.0440443327060212,0.0533430760859361,0.0717626693000913,0.0533430760859361,-0.58927757767012,0.183962834842595,-0.0130430374755989,-0.0252259762881735,0.110140484919323,-0.0375126715771904,0.372209206525234,0.217437539393683,-0.0724827538015237,0.107911006742842,-0.719422099832239,0.169069817634883,0.403449525003632,0.368489000645104,0.313439359271037,0.690938502218381,0.84210725448963,0.505213449069051,-0.180059378576025,0.0323359821196901,0.270229907237998,0.0717626693000913,0.00623817221121988,0.0763310551341501,-0.163806540058933,-0.227129022091666,0.149692932757849,-0.0753992691078417,-0.0877333719335504
"21-L_160","21-L","160",0.119024103142274,-0.00337022188514225,-0.341293419754293,-0.0227811442492889,-0.284545872884282,-0.153072152434976,0.194507356574013,-0.0276749584428483,-0.0325854296262875,0.0625822689878106,-0.0724827538015237,-0.403541860441014,0.160489982410541,0.0229004021100785,-0.0227811442492889,0.173340676410745,-0.0573916638883367,-0.182822759851681,0.143175702697771,0.0533430760859361,-0.281620106233825,0.179723351800977,0.513659176507799,0.188189896292896,-0.160393729166956,0.590721770009841,-0.221511043649443,0.0252650888235365,-0.204953760353633,0.813661495996589,0.237971547307215,0.0252650888235365,-0.0276749584428483,0.887005286940359,-0.229946236501606,-0.0252259762881735,-0.419116945524072,-0.193744693118259,-0.216181682449817,-0.24696603720614,-0.18825497933718,0.0876891286072285,0.336473830085142,0.219504142011621,0.0323359821196901,0.248129982750056,-0.0624045078507195,-0.423219826779454,-0.199255376063222,0.0205318331313526,-0.252684217664227,-0.204787188979131,0.198703680186672,0.200797273705855,0.244075187947979,0.138814468902282,0.390667685559667,0.110140484919323,0.114589131801933,0.0831566239652757,-0.129207878534966,0.175471373948955,-0.129207878534966,-0.244115423670742,0.0134027046024882,-0.0527167519804853,0.0393723887239317,-0.0301281048269633,-0.204787188979131,0.0533430760859361,0.211219909998848,0.060278011924109,0.0533430760859361,-0.375197234747053,-0.185517936131698,0.533729452070649,0.235931248507409,-0.00819852304803063,0.242922359056678,1.3301759252033,0.975263321678493,-0.0902908890736066,0.112366523072563,0.16478627814334,0.194507356574013,0.12344548276244,0.0808850205343943,-0.129207878534966,0.0854246562526777,0.938097561074093,-0.278700260993306,-0.322332301738159
"21-L_180","21-L","180",-0.540218679496759,-0.397194753675131,-0.341293419754293,-0.0598959086429453,-0.210340294529949,0.0671797714155076,-0.147734761808246,0.196607044094818,-0.136730967872625,0.00144197417390632,0.0370307309449667,-0.0276749584428483,0.219504142011621,-0.420602112390387,-0.0954195650786824,-0.269976015252641,-0.0325854296262875,-0.121340043869263,-0.0179038744219608,0.0393723887239317,-0.0624045078507195,0.0648828515848541,-0.0548917584960722,-0.0902908890736066,0.0276259059775613,0.244075187947979,0.192404608729256,0.510286816297868,-0.0227811442492889,1.11058596741194,0.00863030514343974,0.136628898054224,-0.113514884343765,-0.196497403438002,-0.272878239206402,-0.166502663140165,-0.381448089590398,-0.180059378576026,-0.142417044615852,-0.766661520521395,0.0323359821196901,-0.0325854296262875,0.179723351800977,0.426890905022633,-0.123957890787682,-0.0699565842874268,0.0625822689878106,0.39250061051831,0.134440011212104,0.107911006742842,-0.0203404482841755,-0.0877333719335504,0.121236486708621,0.107911006742842,0.235931248507409,-0.0408472031783097,0.505213449069051,0.0922074380970886,0.0556584273145413,0.262232685868239,-0.218710237021592,0.0276259059775613,-0.218710237021592,-0.113514884343765,-0.185517936131699,0.0440443327060212,0.0370307309449667,-0.196497403438002,-0.0674348303838902,-0.121340043869263,0.334568275666133,0.0854246562526777,0.0276259059775613,-0.332183549192972,-0.350461180158946,0.532067552289031,0.229792982088718,0.65779242135512,0.699847721809072,0.810922894109531,0.407080775450501,-0.123957890787682,-0.01547140876244,0.0205318331313526,-0.00337022188514225,0.041710251884837,0.183962834842595,0.875255827946118,0.321158452275943,1.22609744701892,-0.597277823154395,-0.161115446122722
"21-L_20","21-L","20",-0.0379450221200339,-0.173390424232801,-0.0954195650786824,-0.0424567992428948,-0.182786075741673,-0.419532880296971,-0.0130430374755989,-0.0399826174653523,-0.044935231463649,-0.762844225991812,-0.0724827538015235,-0.0252259762881735,0.011018478244464,-0.200425226720215,0.0487011961454758,0.0157829972409275,-0.166502663140165,0.041710251884837,0.693914359380955,0.0740486704769937,-0.196497403438002,-0.326142103844744,0.892196710465485,0.284119252978775,0.110140484919323,0.563320861782021,0.0393723887239317,0.190298791626595,-0.0162999733796668,0.238455159634497,0.0648828515848541,0.105678077894537,0.260226434618921,-0.0548917584960722,-0.218710237021592,-0.264023002919684,0.243719125756773,-0.24696603720614,-0.0350469470992008,0.250153114537061,-0.0954195650786824,0.034685266209719,0.23184197411172,0.127853353716215,0.138814468902282,-0.0523961774536436,-0.0276749584428483,0.069473040124243,-0.229756327287429,-0.0521648793908699,-0.199255376063222,0.0556584273145413,0.819123153251632,-0.305194079127561,0.326920788684638,1.90919706299169,0.169069817634883,0.22568624706149,0.0717626693000913,0.295918896516495,-0.210340294529948,0.14535138557262,-0.210340294529948,-0.139765518339447,-0.213124883390736,-0.131840054125344,0.0648828515848541,-0.0800879113226917,-0.0106187468011433,-0.126188928354674,0.29983076182237,0.0393723887239317,0.177598929327733,-0.786763730629913,-0.199255376063222,0.355392210812137,0.286092574365473,0.498421086988926,1.06649107936286,1.24954647284017,1.03045379654171,-0.174621396107069,0.16478627814334,-0.0573916638883367,0.154021453979355,0.149692932757849,0.143175702697771,0.336473830085142,-0.0252259762881735,0.357270475679559,-0.409917014610242,-0.142417044615852
"21-L_200","21-L","200",-0.714696430325173,-0.515947822805976,-0.252684217664227,0.0134027046024882,-0.171910072172629,0.0134027046024882,-0.284545872884282,0.250153114537061,-0.0375126715771904,0.0625822689878106,0.069473040124243,-0.0227811442492889,0.198703680186672,-0.560917293464968,0.186077913715622,-0.881861801116996,-0.0106187468011433,-0.0724827538015237,-0.335213785637587,-0.000962117435383687,-0.0276749584428483,0.00863030514344006,0.303732048788387,-0.0979907563507493,0.0763310551341501,0.12344548276244,0.305678743242287,0.573051305868612,0.0110184782444637,1.06993125675217,-0.0699565842874268,-0.608232280044003,0.0944612973914402,-0.0800879113226919,-0.137118856359071,-0.779257315882645,-0.0523961774536436,-0.18825497933718,-0.163806540058933,-0.31114825613412,0.134440011212104,0.0299828662157143,0.126705204318754,0.489885415179011,-0.00578235259400595,-0.0902908890736066,0.0252650888235365,-0.293358942690592,-0.108321592051636,0.0922074380970886,-0.204787188979131,0.096711641071677,0.355392210812137,0.235931248507409,0.330749599426866,0.704634216482161,0.537047519404657,0.112366523072563,0.183962834842595,0.481298941547565,-0.244115423670742,0.219504142011621,-0.244115423670742,-0.142417044615852,-0.227129022091666,0.349742699451405,0.280164494359539,-0.139765518339447,0.00384206629439404,-0.877437709821548,0.272222305070044,0.107911006742842,0.209141397838592,-0.267079617891743,-0.314134585167492,0.460480470040011,0.321158452275943,0.611329784991069,0.955560795717063,0.84478735007906,0.867369355824245,0.011018478244464,0.0533430760859361,0.266236837872138,0.134440011212104,0.0944612973914402,0.288063200325316,1.01744686846683,0.931809106165726,0.60502015306241,-1.04097178105631,-0.00578235259400611
"21-L_220","21-L","220",0.479575497260792,0.349742699451405,-0.261304209694911,-0.142417044615852,0.349742699451405,0.177598929327733,0.136628898054224,0.215367972203479,0.227741075839128,0.0370307309449667,-0.0954195650786824,-0.0699565842874268,0.250153114537061,0.0989584800881688,-0.169203834198658,0.614474282837701,-0.0399826174653523,0.101201825340203,-0.347398782403481,-0.0902908890736066,0.0944612973914402,-0.0325854296262875,-0.00578235259400611,-0.161115446122722,-0.0424567992428948,-0.193744693118259,-0.0252259762881735,0.284119252978775,0.235931248507409,1.01625858486379,0.42867840994823,0.309564269536238,-0.0800879113226919,0.284119252978775,-0.163806540058933,0.408892978980943,0.486456955768731,-0.108321592051636,-0.0301281048269634,-0.505669733448303,0.112366523072563,-0.249822294406943,0.149692932757849,0.286092574365473,-0.153072152434976,0.235931248507409,-0.207561069935362,0.0181593691188401,0.140996733788031,-0.00819852304803079,0.303732048788387,-0.238431038693137,0.0440443327060212,0.290031138211811,0.175471373948955,-0.725895121522127,0.533729452070649,-0.169203834198658,0.213295431923344,0.12565110166152,0.1583370271671,0.186077913715622,0.1583370271671,-0.180059378576026,0.309564269536238,0.489885415179011,-0.0375126715771904,-0.129207878534966,-0.0325854296262875,0.522055749160964,0.160489982410541,0.254190886668665,-0.556324860638223,-0.180059378576026,0.396159489073154,0.116808321657889,0.192404608729256,-0.123957890787682,0.290031138211811,0.355045553642076,0.192404608729256,-0.302226180444814,-0.103146927103293,-0.0724827538015237,-0.0902908890736066,-0.202018631152166,-0.134477040860036,-0.153072152434976,0.069473040124243,0.530403735888625,0.0393723887239317,-0.0826318990051447
"21-L_240","21-L","240",-0.103146927103293,-0.213124883390736,-0.113514884343765,-0.116118557746519,-0.171910072172629,0.595503660502742,-0.0499049058263139,0.130052249189737,-0.0325854296262875,0.0393723887239317,0.0463746434063252,-0.0301281048269634,0.1583370271671,-0.261284415761391,0.0922074380970886,0.0854246562526777,0.188189896292896,0.169069817634883,-0.264189023775286,-0.0399826174653523,-0.129207878534966,-0.272878239206402,0.186077913715622,-0.0674348303838902,0.069473040124243,0.24000896473507,-0.107689652766001,0.483020329463146,-0.0523961774536436,1.06534252819887,0.274211955145279,0.0229004021100788,-0.108321592051636,1.13049162639456,-0.0424567992428948,-0.44549300568236,-0.10573193951482,-0.293358942690592,-0.163806540058933,0.399809111664269,0.00384206629439404,-0.0902908890736066,-0.495113379385586,0.370350302723549,-0.0227811442492891,0.0463746434063252,-0.0106187468011433,0.0393723887239317,-0.0624045078507195,-0.142417044615852,-0.0523961774536436,-0.10573193951482,0.282143228781498,0.233888060174277,0.426890905022633,1.41737997597302,0.463971144476766,0.096711641071677,0.211219909998848,0.325002566036812,-0.351742874499139,0.183962834842595,-0.344617636639078,0.190298791626594,-0.00819852304803063,0.506906554580693,0.162639729553787,-0.199255376063222,-0.220548848109979,-0.0106187468011433,0.264236151043547,0.173340676410745,0.107911006742842,-0.422752464406849,0.513659176507799,0.446432695554378,0.533729452070649,0.282143228781498,0.762136169901112,0.677470656910191,0.573051305868612,0.0740486704769937,0.0440443327060212,0.0157829972409275,0.0854246562526777,0.0393723887239317,0.171206827418142,0.437582863847845,0.192404608729256,1.54728529757728,-0.528652126972964,0.00384206629439404
"21-L_260","21-L","260",0.0463746434063252,0.264236151043547,-0.171910072172629,-0.314877997977423,0.0110184782444637,0.470927257475127,-0.413115187147815,0.295918896516495,0.229792982088718,-0.0375126715771904,0.0533430760859361,0.370350302723549,0.280164494359539,-0.341901654692541,-0.0598959086429453,-0.139765518339447,-0.190997225060914,-0.177337825154547,-0.526299661342596,-0.233627022715115,-0.0424567992428948,-0.409917014610242,-0.171910072172629,-0.335284254789709,-0.213124883390736,-0.45205668870965,0.154021453979356,0.617611941840643,-0.0106187468011433,1.23122758200609,0.136628898054224,0.0205318331313526,-0.0499049058263138,0.23184197411172,-0.18825497933718,0.179723351800977,0.669933835668961,-0.32313084196902,-0.308168095931897,-0.215914857265243,0.217437539393683,-0.0449352314636488,-1.17471584401643,0.323081789503733,-0.349792310890973,0.215367972203479,-0.213124883390736,0.585923976958601,0.432246789311067,-0.0548917584960722,0.469191371041552,-0.229946236501606,0.134440011212104,0.177598929327733,0.22568624706149,0.100587335537756,0.408892978980943,-0.0474179287565815,0.14535138557262,0.227741075839128,0.272222305070044,0.110140484919323,0.272222305070044,0.200797273705855,0.188189896292896,0.361019685276307,0.385154896884344,-0.182786075741673,-0.270632904408929,-0.118726938570752,0.0786098346963662,0.0808850205343943,-0.213124883390736,-0.255551829502588,0.315373007919827,-0.190997225060914,0.0763310551341501,-0.0750133544168454,-0.586405917590825,-0.649125627037131,-0.435703135221533,-0.244966604586555,-0.286170855819327,-0.0227811442492889,-0.199255376063222,-0.0954195650786824,0.110140484919323,0.756454023757566,0.708702260902442,0.383312609517551,-0.448771114434012,-0.28795786597006
